lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
35.109108,129.0941315,35.1091347,129.0941315,35.1091766,129.0941467,35.1092033,129.0941467,35.1092377,129.0941467
35.1091347,129.0941315,35.1091766,129.0941467,35.1092033,129.0941467,35.1092377,129.0941467,35.1092796,129.094162
35.1091766,129.0941467,35.1092033,129.0941467,35.1092377,129.0941467,35.1092796,129.094162,35.1093063,129.094162
35.1092033,129.0941467,35.1092377,129.0941467,35.1092796,129.094162,35.1093063,129.094162,35.1093369,129.094162
35.1092377,129.0941467,35.1092796,129.094162,35.1093063,129.094162,35.1093369,129.094162,35.1093674,129.094162
35.1092796,129.094162,35.1093063,129.094162,35.1093369,129.094162,35.1093674,129.094162,35.1093941,129.094162
35.1093063,129.094162,35.1093369,129.094162,35.1093674,129.094162,35.1093941,129.094162,35.1094246,129.0941772
35.1093369,129.094162,35.1093674,129.094162,35.1093941,129.094162,35.1094246,129.0941772,35.1094513,129.0941772
35.1093674,129.094162,35.1093941,129.094162,35.1094246,129.0941772,35.1094513,129.0941772,35.109478,129.0941772
35.1093941,129.094162,35.1094246,129.0941772,35.1094513,129.0941772,35.109478,129.0941772,35.1094971,129.0941772
35.1094246,129.0941772,35.1094513,129.0941772,35.109478,129.0941772,35.1094971,129.0941772,35.10952,129.0941925
35.1094513,129.0941772,35.109478,129.0941772,35.1094971,129.0941772,35.10952,129.0941925,35.1095314,129.0941925
35.109478,129.0941772,35.1094971,129.0941772,35.10952,129.0941925,35.1095314,129.0941925,35.1095505,129.0941925
35.1094971,129.0941772,35.10952,129.0941925,35.1095314,129.0941925,35.1095505,129.0941925,35.1095657,129.0942078
35.10952,129.0941925,35.1095314,129.0941925,35.1095505,129.0941925,35.1095657,129.0942078,35.109581,129.094223
35.1095314,129.0941925,35.1095505,129.0941925,35.1095657,129.0942078,35.109581,129.094223,35.1095963,129.094223
35.1095505,129.0941925,35.1095657,129.0942078,35.109581,129.094223,35.1095963,129.094223,35.1096115,129.0942383
35.1095657,129.0942078,35.109581,129.094223,35.1095963,129.094223,35.1096115,129.0942383,35.1096306,129.0942688
35.109581,129.094223,35.1095963,129.094223,35.1096115,129.0942383,35.1096306,129.0942688,35.109642,129.0942841
35.1095963,129.094223,35.1096115,129.0942383,35.1096306,129.0942688,35.109642,129.0942841,35.1096535,129.0943146
35.1096115,129.0942383,35.1096306,129.0942688,35.109642,129.0942841,35.1096535,129.0943146,35.1096649,129.0943451
35.1096306,129.0942688,35.109642,129.0942841,35.1096535,129.0943146,35.1096649,129.0943451,35.1096687,129.0943756
35.109642,129.0942841,35.1096535,129.0943146,35.1096649,129.0943451,35.1096687,129.0943756,35.1096725,129.0944061
35.1096535,129.0943146,35.1096649,129.0943451,35.1096687,129.0943756,35.1096725,129.0944061,35.1096764,129.0944366
35.1096649,129.0943451,35.1096687,129.0943756,35.1096725,129.0944061,35.1096764,129.0944366,35.1096764,129.0944824
35.1096687,129.0943756,35.1096725,129.0944061,35.1096764,129.0944366,35.1096764,129.0944824,35.1096764,129.0944977
35.1096725,129.0944061,35.1096764,129.0944366,35.1096764,129.0944824,35.1096764,129.0944977,35.1096725,129.0945282
35.1096764,129.0944366,35.1096764,129.0944824,35.1096764,129.0944977,35.1096725,129.0945282,35.1096687,129.094574
35.1096764,129.0944824,35.1096764,129.0944977,35.1096725,129.0945282,35.1096687,129.094574,35.1096649,129.0946045
35.1096764,129.0944977,35.1096725,129.0945282,35.1096687,129.094574,35.1096649,129.0946045,35.1096573,129.094635
35.1096725,129.0945282,35.1096687,129.094574,35.1096649,129.0946045,35.1096573,129.094635,35.109642,129.0946808
35.1096687,129.094574,35.1096649,129.0946045,35.1096573,129.094635,35.109642,129.0946808,35.109642,129.094696
35.1096649,129.0946045,35.1096573,129.094635,35.109642,129.0946808,35.109642,129.094696,35.1096306,129.0947266
35.1096573,129.094635,35.109642,129.0946808,35.109642,129.094696,35.1096306,129.0947266,35.1096115,129.0947571
35.109642,129.0946808,35.109642,129.094696,35.1096306,129.0947266,35.1096115,129.0947571,35.1096001,129.0947723
35.109642,129.094696,35.1096306,129.0947266,35.1096115,129.0947571,35.1096001,129.0947723,35.1095848,129.0948029
35.1096306,129.0947266,35.1096115,129.0947571,35.1096001,129.0947723,35.1095848,129.0948029,35.1095657,129.0948181
35.1096115,129.0947571,35.1096001,129.0947723,35.1095848,129.0948029,35.1095657,129.0948181,35.1095467,129.0948486
35.1096001,129.0947723,35.1095848,129.0948029,35.1095657,129.0948181,35.1095467,129.0948486,35.10952,129.0948639
35.1095848,129.0948029,35.1095657,129.0948181,35.1095467,129.0948486,35.10952,129.0948639,35.1094971,129.0948792
35.1095657,129.0948181,35.1095467,129.0948486,35.10952,129.0948639,35.1094971,129.0948792,35.1094742,129.0948792
35.1095467,129.0948486,35.10952,129.0948639,35.1094971,129.0948792,35.1094742,129.0948792,35.1094513,129.0948944
35.10952,129.0948639,35.1094971,129.0948792,35.1094742,129.0948792,35.1094513,129.0948944,35.109417,129.0948944
35.1094971,129.0948792,35.1094742,129.0948792,35.1094513,129.0948944,35.109417,129.0948944,35.1093941,129.0949097
35.1094742,129.0948792,35.1094513,129.0948944,35.109417,129.0948944,35.1093941,129.0949097,35.1093674,129.0949097
35.1094513,129.0948944,35.109417,129.0948944,35.1093941,129.0949097,35.1093674,129.0949097,35.109333,129.0949097
35.109417,129.0948944,35.1093941,129.0949097,35.1093674,129.0949097,35.109333,129.0949097,35.1093102,129.0949097
35.1093941,129.0949097,35.1093674,129.0949097,35.109333,129.0949097,35.1093102,129.0949097,35.1092796,129.0949249
35.1093674,129.0949097,35.109333,129.0949097,35.1093102,129.0949097,35.1092796,129.0949249,35.1092529,129.0949249
35.109333,129.0949097,35.1093102,129.0949097,35.1092796,129.0949249,35.1092529,129.0949249,35.1092262,129.0949249
35.1093102,129.0949097,35.1092796,129.0949249,35.1092529,129.0949249,35.1092262,129.0949249,35.1091957,129.0949249
35.1092796,129.0949249,35.1092529,129.0949249,35.1092262,129.0949249,35.1091957,129.0949249,35.1091614,129.0949249
35.1092529,129.0949249,35.1092262,129.0949249,35.1091957,129.0949249,35.1091614,129.0949249,35.1091385,129.0949249
35.1092262,129.0949249,35.1091957,129.0949249,35.1091614,129.0949249,35.1091385,129.0949249,35.109108,129.0949249
35.1091957,129.0949249,35.1091614,129.0949249,35.1091385,129.0949249,35.109108,129.0949249,35.1090736,129.0949402
35.1091614,129.0949249,35.1091385,129.0949249,35.109108,129.0949249,35.1090736,129.0949402,35.1090469,129.0949402
35.1091385,129.0949249,35.109108,129.0949249,35.1090736,129.0949402,35.1090469,129.0949402,35.1090126,129.0949402
35.109108,129.0949249,35.1090736,129.0949402,35.1090469,129.0949402,35.1090126,129.0949402,35.1089897,129.0949402
35.1090736,129.0949402,35.1090469,129.0949402,35.1090126,129.0949402,35.1089897,129.0949402,35.108963,129.0949554
35.1090469,129.0949402,35.1090126,129.0949402,35.1089897,129.0949402,35.108963,129.0949554,35.1089287,129.0949554
35.1090126,129.0949402,35.1089897,129.0949402,35.108963,129.0949554,35.1089287,129.0949554,35.1089058,129.0949554
35.1089897,129.0949402,35.108963,129.0949554,35.1089287,129.0949554,35.1089058,129.0949554,35.1088753,129.0949554
35.108963,129.0949554,35.1089287,129.0949554,35.1089058,129.0949554,35.1088753,129.0949554,35.1088448,129.0949554
35.1089287,129.0949554,35.1089058,129.0949554,35.1088753,129.0949554,35.1088448,129.0949554,35.1088142,129.0949554
35.1089058,129.0949554,35.1088753,129.0949554,35.1088448,129.0949554,35.1088142,129.0949554,35.1087837,129.0949554
35.1088753,129.0949554,35.1088448,129.0949554,35.1088142,129.0949554,35.1087837,129.0949554,35.1087456,129.0949554
35.1088448,129.0949554,35.1088142,129.0949554,35.1087837,129.0949554,35.1087456,129.0949554,35.1087151,129.0949554
35.1088142,129.0949554,35.1087837,129.0949554,35.1087456,129.0949554,35.1087151,129.0949554,35.1086884,129.0949554
35.1087837,129.0949554,35.1087456,129.0949554,35.1087151,129.0949554,35.1086884,129.0949554,35.1086502,129.0949707
35.1087456,129.0949554,35.1087151,129.0949554,35.1086884,129.0949554,35.1086502,129.0949707,35.1086044,129.0949707
35.1087151,129.0949554,35.1086884,129.0949554,35.1086502,129.0949707,35.1086044,129.0949707,35.1085701,129.0949707
35.1086884,129.0949554,35.1086502,129.0949707,35.1086044,129.0949707,35.1085701,129.0949707,35.1085396,129.0949707
35.1086502,129.0949707,35.1086044,129.0949707,35.1085701,129.0949707,35.1085396,129.0949707,35.1085052,129.0949707
35.1086044,129.0949707,35.1085701,129.0949707,35.1085396,129.0949707,35.1085052,129.0949707,35.1084671,129.0949707
35.1085701,129.0949707,35.1085396,129.0949707,35.1085052,129.0949707,35.1084671,129.0949707,35.1084328,129.0949707
35.1085396,129.0949707,35.1085052,129.0949707,35.1084671,129.0949707,35.1084328,129.0949707,35.1083946,129.094986
35.1085052,129.0949707,35.1084671,129.0949707,35.1084328,129.0949707,35.1083946,129.094986,35.1083565,129.094986
35.1084671,129.0949707,35.1084328,129.0949707,35.1083946,129.094986,35.1083565,129.094986,35.1083145,129.094986
35.1084328,129.0949707,35.1083946,129.094986,35.1083565,129.094986,35.1083145,129.094986,35.1082764,129.0950012
35.1083946,129.094986,35.1083565,129.094986,35.1083145,129.094986,35.1082764,129.0950012,35.1082497,129.0950012
35.1083565,129.094986,35.1083145,129.094986,35.1082764,129.0950012,35.1082497,129.0950012,35.1082153,129.0950012
35.1083145,129.094986,35.1082764,129.0950012,35.1082497,129.0950012,35.1082153,129.0950012,35.108181,129.0950012
35.1082764,129.0950012,35.1082497,129.0950012,35.1082153,129.0950012,35.108181,129.0950012,35.1081467,129.0950012
35.1082497,129.0950012,35.1082153,129.0950012,35.108181,129.0950012,35.1081467,129.0950012,35.1081085,129.0950165
35.1082153,129.0950012,35.108181,129.0950012,35.1081467,129.0950012,35.1081085,129.0950165,35.108078,129.0950165
35.108181,129.0950012,35.1081467,129.0950012,35.1081085,129.0950165,35.108078,129.0950165,35.1080475,129.0950165
35.1081467,129.0950012,35.1081085,129.0950165,35.108078,129.0950165,35.1080475,129.0950165,35.1080132,129.0950317
35.1081085,129.0950165,35.108078,129.0950165,35.1080475,129.0950165,35.1080132,129.0950317,35.1079826,129.0950317
35.108078,129.0950165,35.1080475,129.0950165,35.1080132,129.0950317,35.1079826,129.0950317,35.1079483,129.0950317
35.1080475,129.0950165,35.1080132,129.0950317,35.1079826,129.0950317,35.1079483,129.0950317,35.1079178,129.0950317
35.1080132,129.0950317,35.1079826,129.0950317,35.1079483,129.0950317,35.1079178,129.0950317,35.1078949,129.0950317
35.1079826,129.0950317,35.1079483,129.0950317,35.1079178,129.0950317,35.1078949,129.0950317,35.1078644,129.095047
35.1079483,129.0950317,35.1079178,129.0950317,35.1078949,129.0950317,35.1078644,129.095047,35.1078262,129.095047
35.1079178,129.0950317,35.1078949,129.0950317,35.1078644,129.095047,35.1078262,129.095047,35.1077995,129.095047
35.1078949,129.0950317,35.1078644,129.095047,35.1078262,129.095047,35.1077995,129.095047,35.107769,129.0950623
35.1078644,129.095047,35.1078262,129.095047,35.1077995,129.095047,35.107769,129.0950623,35.1077309,129.0950623
35.1078262,129.095047,35.1077995,129.095047,35.107769,129.0950623,35.1077309,129.0950623,35.1077042,129.0950775
35.1077995,129.095047,35.107769,129.0950623,35.1077309,129.0950623,35.1077042,129.0950775,35.1076813,129.0950775
35.107769,129.0950623,35.1077309,129.0950623,35.1077042,129.0950775,35.1076813,129.0950775,35.1076584,129.0950775
35.1077309,129.0950623,35.1077042,129.0950775,35.1076813,129.0950775,35.1076584,129.0950775,35.1076393,129.0950928
35.1077042,129.0950775,35.1076813,129.0950775,35.1076584,129.0950775,35.1076393,129.0950928,35.1076202,129.0950928
35.1076813,129.0950775,35.1076584,129.0950775,35.1076393,129.0950928,35.1076202,129.0950928,35.1076088,129.0950928
35.1076584,129.0950775,35.1076393,129.0950928,35.1076202,129.0950928,35.1076088,129.0950928,35.1075974,129.0950928
35.1076393,129.0950928,35.1076202,129.0950928,35.1076088,129.0950928,35.1075974,129.0950928,35.1075859,129.0950928
35.1076202,129.0950928,35.1076088,129.0950928,35.1075974,129.0950928,35.1075859,129.0950928,35.1075783,129.0950928
35.1076088,129.0950928,35.1075974,129.0950928,35.1075859,129.0950928,35.1075783,129.0950928,35.1075668,129.0950928
35.1075974,129.0950928,35.1075859,129.0950928,35.1075783,129.0950928,35.1075668,129.0950928,35.107563,129.0950928
35.1075859,129.0950928,35.1075783,129.0950928,35.1075668,129.0950928,35.107563,129.0950928,35.1075554,129.095108
35.1075783,129.0950928,35.1075668,129.0950928,35.107563,129.0950928,35.1075554,129.095108,35.1075478,129.095108
35.1075668,129.0950928,35.107563,129.0950928,35.1075554,129.095108,35.1075478,129.095108,35.1075439,129.095108
35.107563,129.0950928,35.1075554,129.095108,35.1075478,129.095108,35.1075439,129.095108,35.1075363,129.095108
35.1075554,129.095108,35.1075478,129.095108,35.1075439,129.095108,35.1075363,129.095108,35.1075287,129.0951233
35.1075478,129.095108,35.1075439,129.095108,35.1075363,129.095108,35.1075287,129.0951233,35.1075134,129.0951233
35.1075439,129.095108,35.1075363,129.095108,35.1075287,129.0951233,35.1075134,129.0951233,35.107502,129.0951233
35.1075363,129.095108,35.1075287,129.0951233,35.1075134,129.0951233,35.107502,129.0951233,35.1074944,129.0951385
35.1075287,129.0951233,35.1075134,129.0951233,35.107502,129.0951233,35.1074944,129.0951385,35.1074867,129.0951385
35.1075134,129.0951233,35.107502,129.0951233,35.1074944,129.0951385,35.1074867,129.0951385,35.1074677,129.0951385
35.107502,129.0951233,35.1074944,129.0951385,35.1074867,129.0951385,35.1074677,129.0951385,35.10746,129.0951385
35.1074944,129.0951385,35.1074867,129.0951385,35.1074677,129.0951385,35.10746,129.0951385,35.1074448,129.0951385
35.1074867,129.0951385,35.1074677,129.0951385,35.10746,129.0951385,35.1074448,129.0951385,35.1074257,129.0951385
35.1074677,129.0951385,35.10746,129.0951385,35.1074448,129.0951385,35.1074257,129.0951385,35.1074142,129.0951385
35.10746,129.0951385,35.1074448,129.0951385,35.1074257,129.0951385,35.1074142,129.0951385,35.1073952,129.0951385
35.1074448,129.0951385,35.1074257,129.0951385,35.1074142,129.0951385,35.1073952,129.0951385,35.1073799,129.0951385
35.1074257,129.0951385,35.1074142,129.0951385,35.1073952,129.0951385,35.1073799,129.0951385,35.1073685,129.0951385
35.1074142,129.0951385,35.1073952,129.0951385,35.1073799,129.0951385,35.1073685,129.0951385,35.107357,129.0951385
35.1073952,129.0951385,35.1073799,129.0951385,35.1073685,129.0951385,35.107357,129.0951385,35.1073456,129.0951538
35.1073799,129.0951385,35.1073685,129.0951385,35.107357,129.0951385,35.1073456,129.0951538,35.107338,129.0951538
35.1073685,129.0951385,35.107357,129.0951385,35.1073456,129.0951538,35.107338,129.0951538,35.1073341,129.0951538
35.107357,129.0951385,35.1073456,129.0951538,35.107338,129.0951538,35.1073341,129.0951538,35.1073265,129.0951538
35.1073456,129.0951538,35.107338,129.0951538,35.1073341,129.0951538,35.1073265,129.0951538,35.1073227,129.0951538
35.107338,129.0951538,35.1073341,129.0951538,35.1073265,129.0951538,35.1073227,129.0951538,35.1073151,129.0951538
35.1073341,129.0951538,35.1073265,129.0951538,35.1073227,129.0951538,35.1073151,129.0951538,35.1073151,129.0951538
35.1073265,129.0951538,35.1073227,129.0951538,35.1073151,129.0951538,35.1073151,129.0951538,35.1073112,129.0951538
35.1073227,129.0951538,35.1073151,129.0951538,35.1073151,129.0951538,35.1073112,129.0951538,35.1073036,129.0951691
35.1073151,129.0951538,35.1073151,129.0951538,35.1073112,129.0951538,35.1073036,129.0951691,35.107296,129.0951691
35.1073151,129.0951538,35.1073112,129.0951538,35.1073036,129.0951691,35.107296,129.0951691,35.1072884,129.0951691
35.1073112,129.0951538,35.1073036,129.0951691,35.107296,129.0951691,35.1072884,129.0951691,35.1072769,129.0951843
35.1073036,129.0951691,35.107296,129.0951691,35.1072884,129.0951691,35.1072769,129.0951843,35.1072693,129.0951843
35.107296,129.0951691,35.1072884,129.0951691,35.1072769,129.0951843,35.1072693,129.0951843,35.1072578,129.0951843
35.1072884,129.0951691,35.1072769,129.0951843,35.1072693,129.0951843,35.1072578,129.0951843,35.1072464,129.0951996
35.1072769,129.0951843,35.1072693,129.0951843,35.1072578,129.0951843,35.1072464,129.0951996,35.1072388,129.0951996
35.1072693,129.0951843,35.1072578,129.0951843,35.1072464,129.0951996,35.1072388,129.0951996,35.1072235,129.0951996
35.1072578,129.0951843,35.1072464,129.0951996,35.1072388,129.0951996,35.1072235,129.0951996,35.1072121,129.0952148
35.1072464,129.0951996,35.1072388,129.0951996,35.1072235,129.0951996,35.1072121,129.0952148,35.1071968,129.0952148
35.1072388,129.0951996,35.1072235,129.0951996,35.1072121,129.0952148,35.1071968,129.0952148,35.1071892,129.0952148
35.1072235,129.0951996,35.1072121,129.0952148,35.1071968,129.0952148,35.1071892,129.0952148,35.1071739,129.0952148
35.1072121,129.0952148,35.1071968,129.0952148,35.1071892,129.0952148,35.1071739,129.0952148,35.1071625,129.0952148
35.1071968,129.0952148,35.1071892,129.0952148,35.1071739,129.0952148,35.1071625,129.0952148,35.107151,129.0952148
35.1071892,129.0952148,35.1071739,129.0952148,35.1071625,129.0952148,35.107151,129.0952148,35.1071396,129.0952148
35.1071739,129.0952148,35.1071625,129.0952148,35.107151,129.0952148,35.1071396,129.0952148,35.1071281,129.0952301
35.1071625,129.0952148,35.107151,129.0952148,35.1071396,129.0952148,35.1071281,129.0952301,35.1071129,129.0952301
35.107151,129.0952148,35.1071396,129.0952148,35.1071281,129.0952301,35.1071129,129.0952301,35.1071014,129.0952301
35.1071396,129.0952148,35.1071281,129.0952301,35.1071129,129.0952301,35.1071014,129.0952301,35.10709,129.0952301
35.1071281,129.0952301,35.1071129,129.0952301,35.1071014,129.0952301,35.10709,129.0952301,35.1070747,129.0952301
35.1071129,129.0952301,35.1071014,129.0952301,35.10709,129.0952301,35.1070747,129.0952301,35.1070633,129.0952301
35.1071014,129.0952301,35.10709,129.0952301,35.1070747,129.0952301,35.1070633,129.0952301,35.1070518,129.0952301
35.10709,129.0952301,35.1070747,129.0952301,35.1070633,129.0952301,35.1070518,129.0952301,35.1070404,129.0952301
35.1070747,129.0952301,35.1070633,129.0952301,35.1070518,129.0952301,35.1070404,129.0952301,35.107029,129.0952301
35.1070633,129.0952301,35.1070518,129.0952301,35.1070404,129.0952301,35.107029,129.0952301,35.1070137,129.0952301
35.1070518,129.0952301,35.1070404,129.0952301,35.107029,129.0952301,35.1070137,129.0952301,35.1070023,129.0952301
35.1070404,129.0952301,35.107029,129.0952301,35.1070137,129.0952301,35.1070023,129.0952301,35.1069908,129.0952454
35.107029,129.0952301,35.1070137,129.0952301,35.1070023,129.0952301,35.1069908,129.0952454,35.1069794,129.0952454
35.1070137,129.0952301,35.1070023,129.0952301,35.1069908,129.0952454,35.1069794,129.0952454,35.1069717,129.0952454
35.1070023,129.0952301,35.1069908,129.0952454,35.1069794,129.0952454,35.1069717,129.0952454,35.1069641,129.0952454
35.1069908,129.0952454,35.1069794,129.0952454,35.1069717,129.0952454,35.1069641,129.0952454,35.1069527,129.0952454
35.1069794,129.0952454,35.1069717,129.0952454,35.1069641,129.0952454,35.1069527,129.0952454,35.106945,129.0952454
35.1069717,129.0952454,35.1069641,129.0952454,35.1069527,129.0952454,35.106945,129.0952454,35.1069374,129.0952454
35.1069641,129.0952454,35.1069527,129.0952454,35.106945,129.0952454,35.1069374,129.0952454,35.1069336,129.0952454
35.1069527,129.0952454,35.106945,129.0952454,35.1069374,129.0952454,35.1069336,129.0952454,35.1069298,129.0952454
35.106945,129.0952454,35.1069374,129.0952454,35.1069336,129.0952454,35.1069298,129.0952454,35.1069183,129.0952454
35.1069374,129.0952454,35.1069336,129.0952454,35.1069298,129.0952454,35.1069183,129.0952454,35.1069069,129.0952301
35.1069336,129.0952454,35.1069298,129.0952454,35.1069183,129.0952454,35.1069069,129.0952301,35.1068954,129.0952301
35.1069298,129.0952454,35.1069183,129.0952454,35.1069069,129.0952301,35.1068954,129.0952301,35.1068764,129.0952301
35.1069183,129.0952454,35.1069069,129.0952301,35.1068954,129.0952301,35.1068764,129.0952301,35.1068649,129.0952454
35.1069069,129.0952301,35.1068954,129.0952301,35.1068764,129.0952301,35.1068649,129.0952454,35.1068535,129.0952301
35.1068954,129.0952301,35.1068764,129.0952301,35.1068649,129.0952454,35.1068535,129.0952301,35.1068268,129.0952301
35.1068764,129.0952301,35.1068649,129.0952454,35.1068535,129.0952301,35.1068268,129.0952301,35.1068039,129.0952301
35.1068649,129.0952454,35.1068535,129.0952301,35.1068268,129.0952301,35.1068039,129.0952301,35.1067696,129.0952148
